ID	Line	BookNum	Book	Chapter	Verse	WordNum	WordOpen	Word	WordClose	NormWordOpen	NormWord	NormWordClose	LcWordOpen	LcWord	LcWordClose	NoDiaWordOpen	NoDiaWord	NoDiaWordClose	VarWordOpen	VarWord	VarWordClose	StrongOpen	Strong	StrongClose	RMACOpen	RMAC	RMACClose	LemmaOpen	Lemma	LemmaClose	LcLemmaOpen	LcLemma	LcLemmaClose	NoDiaLemmaOpen	NoDiaLemma	NoDiaLemmaClose	EnglishOpen	English	EnglishClose	EnglishPunc	WordPunc	WordDelimiter	EndOfLine	VarCodeClose	VarCode	VarCodeOpen
213	14		Mat 	1	14	8		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν						G1080			V-AAI-3S			γεννάω						γενναω											
214	14		Mat 	1	14	9					τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο											
215	14		Mat 	1	14	10		ἀχ			ἀχήν			ἀχήν			αχην			αχειμ			G885			N-PRI			Ἀχείμ												.				None	
216	14		Mat 	1	14	11		ἀχ			ἀχὴν			ἀχὴν			αχην			αχειμ			G885			N-PRI			Ἀχείμ																None	
217	14		Mat 	1	14	12					δὲ			δὲ			δε						G1161			CONJ			δέ						δε						,					
218	14		Mat 	1	14	13		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν						G1080			V-AAI-3S			γεννάω						γενναω											
219	14		Mat 	1	14	14					τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο											
220	14		Mat 	1	14	15		ἐλιούδ			ἐλιούδ			ἐλιούδ			ελιουδ						G1664			N-PRI			Ἐλιούδ						ελιουδ						.					
221	15		Mat 	1	15	1		ἐλιοὺδ			ἐλιοὺδ			ἐλιοὺδ			ελιουδ						G1664			N-PRI			Ἐλιούδ						ελιουδ											
222	15		Mat 	1	15	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε						,					
223	15		Mat 	1	15	3		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν						G1080			V-AAI-3S			γεννάω						γενναω											
224	15		Mat 	1	15	4					τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο											
225	15		Mat 	1	15	5		ἐλεάζαρ			ἐλεάζαρ			ἐλεάζαρ			ελεαζαρ						G1648			N-PRI			Ἐλεάζαρ						ελεαζαρ						.					
226	15		Mat 	1	15	6		ἐλεάζαρ			ἐλεάζαρ			ἐλεάζαρ			ελεαζαρ						G1648			N-PRI			Ἐλεάζαρ						ελεαζαρ											
227	15		Mat 	1	15	7					δὲ			δὲ			δε						G1161			CONJ			δέ						δε						,					
228	15		Mat 	1	15	8		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν						G1080			V-AAI-3S			γεννάω						γενναω											
229	15		Mat 	1	15	9					τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο											
230	15		Mat 	1	15	10		ματθά			ματθάν			ματθάν			ματθαν						G3157			N-PRI			Ματθάν						ματθαν						.					
231	15		Mat 	1	15	11		μαὰ			ματθὰν			ματθὰν			ματθαν						G3157			N-PRI			Ματθάν						ματθαν											
232	15		Mat 	1	15	12					δὲ			δὲ			δε						G1161			CONJ			δέ						δε						,					
233	15		Mat 	1	15	13		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν						G1080			V-AAI-3S			γεννάω						γενναω											
234	15		Mat 	1	15	14					τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο											
235	15		Mat 	1	15	15		ἰακώϐ			ἰακώϐ			ἰακώϐ			ιακωβ						G2384			N-PRI			Ἰακώβ						ιακωβ						.					
236	16		Mat 	1	16	1		ἰακὼβ			ἰακὼβ			ἰακὼβ			ιακωβ						G2384			N-PRI			Ἰακώβ						ιακωβ											
237	16		Mat 	1	16	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε						,					
238	16		Mat 	1	16	3		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν						G1080			V-AAI-3S			γεννάω						γενναω											
239	16		Mat 	1	16	4					τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο											
240	16		Mat 	1	16	5		ἰωσὴφ			ἰωσὴφ			ἰωσὴφ			ιωσηφ						G2501			N-PRI			Ἰωσήφ						ιωσηφ						,					
241	16		Mat 	1	16	6					τὸν			τὸν			τον						G3588			T-ASM			ὁ						ο											
242	16		Mat 	1	16	7		ἄνδρα			ἄνδρα			ἄνδρα			ανδρα						G435			N-ASM			ἀνήρ						ανηρ											
243	16		Mat 	1	16	8		μαρίας			μαρίας			μαρίας			μαριας						G3137			N-GSF			Μαρία						μαρια						,					
244	16		Mat 	1	16	9					ἐξ			ἐξ			εξ						G1537			PREP			ἐκ						εκ											
245	16		Mat 	1	16	10		ἧς			ἧς			ἧς			ης						G3739			R-GSF			ὅς						ος											
246	16		Mat 	1	16	11		ἐγεννήθη			ἐγεννήθη			ἐγεννήθη			εγεννηθη						G1080			V-API-3S			γεννάω						γενναω											
247	16		Mat 	1	16	12		ΙΗΣΟΥΣ			ΙΗΣΟΥΣ			ιησους			ιησους						G2424			N-NSM			Ἰησοῦς						ιησους						,					
248	16		Mat 	1	16	13		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
249	16		Mat 	1	16	14		λεόος			λεγόμενος			λεγόμενος			λεγομενος						G3004			V-PPP-NSM			λέγω						λεγω											
250	16		Mat 	1	16	15		ΧΡΙΣΤΟΣ			ΧΡΙΣΤΟΣ			χριστος			χριστος						G5547			N-NSM			Χριστός						χριστος						.					
251	17		Mat 	1	17	1		Πᾶσαι			Πᾶσαι			πᾶσαι			πασαι						G3956			A-NPF			πᾶς						πας											
252	17		Mat 	1	17	2					υν			υν			ουν						G3767			CONJ			οὖν						ουν											
253	17		Mat 	1	17	3		αἱ			αἱ			αἱ			αι						G3588			T-NPF			ὁ						ο											
254	17		Mat 	1	17	4		γενεαὶ			γενεαὶ			γενεαὶ			γενεαι						G1074			N-NPF			γενεά						γενεα						,					
255	17		Mat 	1	17	5		ἁ			ἁπὸ			ἁπὸ			απο						G575			PREP			ἀπό						απο											
256	17		Mat 	1	17	6		ἁϐραὰμ			ἁϐραὰμ			ἁϐραὰμ			αβρααμ						G11			N-PRI			Ἀβραάμ						αβρααμ											
257	17		Mat 	1	17	7		ἕως			ἕως			ἕως			εως						G2193			CONJ			ἕως						εως											
258	17		Mat 	1	17	8		δαϐὶδ			δαϐὶδ			δαϐὶδ			δαβιδ						G1138			N-PRI			Δαβίδ						δαβιδ											
259	17		Mat 	1	17	9		γενεαί			γενεαί			γενεαί			γενεαι						G1074			N-NPF			γενεά						γενεα											
260	17		Mat 	1	17	10		δεκατέαρες			δεκατέσσαρες			δεκατέσσαρες			δεκατεσσαρες						G1180			A-NPF			δεκατέσσαρες						δεκατεσσαρες						,					
261	17		Mat 	1	17	11					καὶ			καὶ			και						G2532			CONJ			καί						και											
262	17		Mat 	1	17	12		ἀ			ἀπὸ			ἀπὸ			απο						G575			PREP			ἀπό						απο											
263	17		Mat 	1	17	13		αϐὶδ			δαϐὶδ			δαϐὶδ			δαβιδ						G1138			N-PRI			Δαβίδ						δαβιδ											
264	17		Mat 	1	17	14		ἕως			ἕως			ἕως			εως						G2193			CONJ			ἕως						εως											
265	17		Mat 	1	17	15					τῆς			τῆς			της						G3588			T-GSF			ὁ						ο											
266	17		Mat 	1	17	16		μεικεσίας			μετοικεσίας			μετοικεσίας			μετοικεσιας						G3350			N-GSF			μετοικεσία						μετοικεσια											
267	17		Mat 	1	17	17		βαϐυλῶνος			βαϐυλῶνος			βαϐυλῶνος			βαβυλωνος						G897			N-GSF			Βαβυλών						βαβυλων						,					
268	17		Mat 	1	17	18		γενεαὶ			γενεαὶ			γενεαὶ			γενεαι						G1074			N-NPF			γενεά						γενεα											
269	17		Mat 	1	17	19		δεκατέαρες			δεκατέσσαρες			δεκατέσσαρες			δεκατεσσαρες						G1180			A-NPF			δεκατέσσαρες						δεκατεσσαρες						.					
270	17		Mat 	1	17	20					καὶ			καὶ			και						G2532			CONJ			καί						και											
271	17		Mat 	1	17	21		ἀ			ἀπὸ			ἀπὸ			απο						G575			PREP			ἀπό						απο											
272	17		Mat 	1	17	22					τῆς			τῆς			της						G3588			T-GSF			ὁ						ο											
273	17		Mat 	1	17	23		μεικεσίας			μετοικεσίας			μετοικεσίας			μετοικεσιας						G3350			N-GSF			μετοικεσία						μετοικεσια											
274	17		Mat 	1	17	24		βαϐυλῶνο			βαϐυλῶνος			βαϐυλῶνος			βαβυλωνος						G897			N-GSF			Βαβυλών						βαβυλων											
275	17		Mat 	1	17	25		ἕως			ἕως			ἕως			εως						G2193			CONJ			ἕως						εως											
276	17		Mat 	1	17	26					τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
277	17		Mat 	1	17	27		ΧΡΙΣΤΟΥ			ΧΡΙΣΤΟΥ			χριστου			χριστου						G5547			N-GSM			Χριστός						χριστος											
278	17		Mat 	1	17	28		γενεαὶ			γενεαὶ			γενεαὶ			γενεαι						G1074			N-NPF			γενεά						γενεα											
279	17		Mat 	1	17	29		δεκαέαρες			δεκατέσσαρες			δεκατέσσαρες			δεκατεσσαρες						G1180			A-NPF			δεκατέσσαρες						δεκατεσσαρες						.					
280	18		Mat 	1	18	1		Τοῦ			Τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
281	18		Mat 	1	18	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
282	18		Mat 	1	18	3		ΙΗΣΟΥ			ΙΗΣΟΥ			ιησου			ιησου						G2424			N-GSM			Ἰησοῦς						ιησους											
283	18		Mat 	1	18	4		ΧΡΙΣΤΟΥ			ΧΡΙΣΤΟΥ			χριστου			χριστου						G5547			N-GSM			Χριστός						χριστος											
284	18		Mat 	1	18	5		ἡ			ἡ			ἡ			η						G2228			PRT			ἤ						η											
285	18		Mat 	1	18	6		γέννησις			γέννησις			γέννησις			γεννησις						G1083			N-NSF			γέννησις						γεννησις											
286	18		Mat 	1	18	7		ὅυτως			ὅυτως			ὅυτως			ουτως						G3779			ADV			οὕτω						ουτω											
287	18		Mat 	1	18	8		ἦ			ἦν			ἦν			ην						G2228			PRT			ἤ						η						,					
288	18		Mat 	1	18	9		μνηήσης			μνηστευθήσης			μνηστευθήσης			μνηστευθησης			μνηστευθεισης			G3423			V-APP-GSF			μνηστεύω																None	
289	18		Mat 	1	18	10					γὰρ			γὰρ			γαρ						G1063			CONJ			γάρ						γαρ											
290	18		Mat 	1	18	11					τῆς			τῆς			της						G3588			T-GSF			ὁ						ο											
291	18		Mat 	1	18	12		μηέρο			μητέρος			μητέρος			μητερος			μητρος			G3384			N-GSF			μήτηρ																P-V-I-X	
292	18		Mat 	1	18	13		ἀυοῦ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος											
293	18		Mat 	1	18	14		μαρίας			μαρίας			μαρίας			μαριας						G3137			N-GSF			Μαρία						μαρια											
294	18		Mat 	1	18	15					τῷ			τῷ			τω						G3588			T-DSM			ὁ						ο											
295	18		Mat 	1	18	16		ἰωσήφ			ἰωσήφ			ἰωσήφ			ιωσηφ						G2501			N-PRI			Ἰωσήφ						ιωσηφ						,					
296	18		Mat 	1	18	17		ὶ			πρὶν			πρὶν			πριν						G4250			ADV			πρίν						πριν											
297	18		Mat 	1	18	18		ἢ			ἢ			ἢ			η						G2228			PRT			ἤ						η											
298	18		Mat 	1	18	19		σελθ			συνελθεῖν			συνελθεῖν			συνελθειν						G4905			V-2AAN			συνέρχομαι						συνερχομαι											
299	18		Mat 	1	18	20		ἀυὺς			ἀυτοὺς			ἀυτοὺς			αυτους						G846			P-APM			αὐτός						αυτος						,					
300	18		Mat 	1	18	21		ἑυρέϑη			ἑυρέϑη			ἑυρέϑη			ευρεθη						G2147			V-API-3S			εὑρίσκω						ευρισκω											
301	18		Mat 	1	18	22					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
302	18		Mat 	1	18	23		αὶ			γαστρὶ			γαστρὶ			γαστρι						G1064			N-DSF			γαστήρ						γαστηρ											
303	18		Mat 	1	18	24		ἒχσα			ἒχουσα			ἒχουσα			εχουσα						G2192			V-PAP-NSF			ἔχω						εχω											
304	18		Mat 	1	18	25		ἐκ			ἐκ			ἐκ			εκ						G1537			PREP			ἐκ						εκ											
305	18		Mat 	1	18	26		πνεύμαο			πνεύματος			πνεύματος			πνευματος						G4151			N-GSN			πνεῦμα						πνευμα											
306	18		Mat 	1	18	27		ἅγί			ἅγίου			ἅγίου			αγιου						G40			A-GSN			ἅγιος						αγιος						.					
307	19		Mat 	1	19	1		Ιωσὴφ			Ιωσὴφ			ιωσὴφ			ιωσηφ						G2501			N-PRI			Ἰωσήφ						ιωσηφ											
308	19		Mat 	1	19	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
309	19		Mat 	1	19	3		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
310	19		Mat 	1	19	4		ἀνὴρ			ἀνὴρ			ἀνὴρ			ανηρ						G435			N-NSM			ἀνήρ						ανηρ											
311	19		Mat 	1	19	5		ἀυτῆς			ἀυτῆς			ἀυτῆς			αυτης						G846			P-GSF			αὐτός						αυτος						,					
312	19		Mat 	1	19	6		δΐκαιος			δΐκαιος			δΐκαιος			δικαιος						G1342			A-NSM			δίκαιος						δικαιος											
313	19		Mat 	1	19	7		ὢ			ὢν			ὢν			ων						G5607			V-PXP-NSM			ὤν						ων						,					
314	19		Mat 	1	19	8					καὶ			καὶ			και						G2532			CONJ			καί						και											
315	19		Mat 	1	19	9		μὴ			μὴ			μὴ			μη						G3361			PRT-N			μή						μη											
316	19		Mat 	1	19	10		θέλω			θέλων			θέλων			θελων						G2309			V-PAP-NSM			θέλω						θελω											
317	19		Mat 	1	19	11		ἀυ			ἀυτὴν			ἀυτὴν			αυτην						G846			P-ASF			αὐτός						αυτος											
318	19		Mat 	1	19	12		αδγμαίσ			παραδειγματίσαι			παραδειγματίσαι			παραδειγματισαι						G3856			V-AAN			παραδειγματίζω						παραδειγματιζω						,					
319	19		Mat 	1	19	13		ἐβουλήθη			ἐβουλήθη			ἐβουλήθη			εβουληθη						G1014			V-AOI-3S			βούλομαι						βουλομαι											
320	19		Mat 	1	19	14		λάθρα			λάθρα			λάθρα			λαθρα						G2977			ADV			λάθρα						λαθρα											
321	19		Mat 	1	19	15		ἀπολύσαι			ἀπολύσαι			ἀπολύσαι			απολυσαι						G630			V-AAN			ἀπολύω						απολυω											
322	19		Mat 	1	19	16		ἀυ			ἀυτὴν			ἀυτὴν			αυτην						G846			P-ASF			αὐτός						αυτος						.					
323	20		Mat 	1	20	1		ταῦτα			ταῦτα			ταῦτα			ταυτα						G5023			D-APN			οὗτος						ουτος											
324	20		Mat 	1	20	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
325	20		Mat 	1	20	3		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος											
326	20		Mat 	1	20	4		θυμηϑέντος			ἐνθυμηϑέντος			ἐνθυμηϑέντος			ενθυμηθεντος						G1760			V-AOP-GSM			ἐνθυμέομαι						ενθυμεομαι						,					
327	20		Mat 	1	20	5		ἰδοὺ			ἰδοὺ			ἰδοὺ			ιδου						G2400			V-2AAM-2S			ἰδού						ιδου											
328	20		Mat 	1	20	6		ἄελος			ἄγγελος			ἄγγελος			αγγελος						G32			N-NSM			ἄγγελος						αγγελος											
329	20		Mat 	1	20	7		κυρίου			κυρίου			κυρίου			κυριου						G2962			N-GSM			κύριος						κυριος											
330	20		Mat 	1	20	8		κα			κατ᾽			κατ᾽			κατ᾽			κατ			G2596			PREP			κατά																P-V-CI-P	
331	20		Mat 	1	20	9		ὄναρ			ὄναρ			ὄναρ			οναρ						G3677			N-OI			ὄναρ						οναρ											
332	20		Mat 	1	20	10		ἐφάνη			ἐφάνη			ἐφάνη			εφανη						G5316			V-2API-3S			φαίνω						φαινω											
333	20		Mat 	1	20	11		ἀυ			ἀυτῷ			ἀυτῷ			αυτω						G846			P-DSM			αὐτός						αυτος											
334	20		Mat 	1	20	12		λέγω			λέγων			λέγων			λεγων						G3004			V-PAP-NSM			λέγω						λεγω						.					
335	20		Mat 	1	20	13		Ιωσὴφ			Ιωσὴφ			ιωσὴφ			ιωσηφ						G2501			N-PRI			Ἰωσήφ						ιωσηφ											
336	20		Mat 	1	20	14		ὸς			υἱὸς			υἱὸς			υιος						G5207			N-NSM			υἱός						υιος											
337	20		Mat 	1	20	15		δαϐὶδ			δαϐὶδ			δαϐὶδ			δαβιδ						G1138			N-PRI			Δαβίδ						δαβιδ											
338	20		Mat 	1	20	16		μὴ			μὴ			μὴ			μη						G3361			PRT-N			μή						μη											
339	20		Mat 	1	20	17		φοϐηθῇς			φοϐηθῇς			φοϐηθῇς			φοβηθης						G5399			V-AOS-2S			φοβέω						φοβεω											
