ID	Line	Book	Chapter	Verse	WordNum	Word	NoDiaWord	VarWord	Strong	RMAC	Lemma	VarianceForm	VarianceType	ImpactCode	ErrorCode	VarCode	Description	Preserved	Corrected	Error	Variance	Context	Inflection	Resolved
	1031	Mat 	27	46	4	ἐνάη	ενατην	εννατην	G1766	A-ASF	ἔννατος	P	V	I	Spelling-X	P-V-I-X	 shows ἐννάτην	1	0	0	1	0	1	1
	1031	Mat 	27	46	12	Ηλεὶ	ηλει	ηλι	G2241	HEB	ἠλί	P	V	I	Spelling-X	P-V-I-X	 shows Ηλι	1	0	0	1	0	1	1
	1031	Mat 	27	46	13	ἠλεὶ	ηλει	ηλι	G2241	HEB	ἠλί	P	V	I	Spelling-X	P-V-I-X	 shows ηλι	1	0	0	1	0	1	1
	1037	Mat 	27	52	4	ἠνεώχθησα	ηνεωχθησαν	ανεωχθησαν	G455	V-API-3P	ἀνοίγω	P	V	C	Spelling-X	P-V-C-X	ἀνεῴχθησαν	1	0	0	1	1	0	1
	1037	Mat 	27	52	11	ἠγέρθησ	ηγερθης	ηγερτης	G1453	V-API-3S	ἐγείρω	P	V	I	Spelling-X	P-V-I-X	 shows ηγερθη	1	0	0	1	0	1	1
	1038	Mat 	27	53	15	εφήησα	ενεφανησθησαν	ενεφανισθησαν	G1718	V-API-3P	ἐμφανίζω	P	V	C	Spelling-X	P-V-C-X	ἐνεφανίσθησαν	1	0	0	1	1	0	1
	1039	Mat 	27	54	8	τηρο	τηρουντ᾽	τηρουντες	G5083	V-PAP-NPM	τηρέω	P	V	I	Diacritic-D	P-V-I-D	None	1	0	0	1	0	1	1
	1041	Mat 	27	56	4	Μαρίαμ	μαριαμ	μαριαμ	G3137	N-PRI	Μαρία	P	V	C	Spelling-X	P-V-C-X	 shows Μαρία	1	0	0	1	1	0	1
	1042	Mat 	27	57	9		το	το	G3588	T-NSN	ὁ	P	V	C	Spacing-Y	P-V-C-Y	 shows τοὔνομα	1	0	0	1	1	0	1
	1042	Mat 	27	57	10	ὄνομα	ονομα	ονομα	G3686	N-ASN	ὄνομα	P	V	C	Spacing-Y	P-V-C-Y	 shows τοὔνομα	1	0	0	1	1	0	1
	1046	Mat 	27	61	4	μαρϊὰμ	μαριαμ	μαριαμ	G3137	N-PRI	Μαρία	P	V	C	Spelling-X	P-V-C-X	Μαρία	1	0	0	1	1	0	1
	1053	Mat 	28	2	13	ἀπεκύλισε	απεκυλισε	απεκυλισε	G617	V-AAI-3S	ἀποκυλίω	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	1055	Mat 	28	4	11	ὡσ	ως	ως	G5613	ADV	ὡς	P	V	I	Spelling-X	P-V-I-X	 shows ὡσεὶ	1	0	0	1	0	1	1
	1060	Mat 	28	9	11	ἐπτησε	επηντησεν	απηντησαν	G528	V-AAI-3P	ἀπαντάω	P	V	C	Spelling-X	P-V-C-X	ἀπήντησεν	1	0	0	1	1	0	1
	1065	Mat 	28	14	3	ἀκϑῆ	ακουθη	ακουσθη	G191	V-APS-3S	ἀκούω	P	V	C	Printing-Z	P-V-C-Z	"ambiguous markings likely a correcting σ

 shows ἀκουσθῇ"	1	0	0	1	1	0	1
	809	Mat 	23	35	8	ἐκχυννόμενο	εκχυννομενον	εκχυνομενον	G1632	V-PPP-NSN	ἐκχέω	P	V	C	Spelling-X	P-V-C-X	 shows ἐκχυνόμενον	1	0	0	1	1	0	1
	975	Mat 	26	65	20	ϐλασφημι	βλασφημι	βλασθημι	G985	V-PAS-3S	βλαστάνω	P	V	I	Spelling-X	P-V-I-X	"unusual marking following final iota in source file.  May be unknown ligature.
 shows βλασφημίαν"	1	0	0	1	0	1	1
	991	Mat 	27	6	9	ἔξει	εξεστι	εξεστι	G1832	V-PQI-3S	ἔξεστι	P	V	I	Spelling-X	P-V-I-X	 shows ἔξεστιν	1	0	0	1	0	1	1
	997	Mat 	27	12	13	ἀπεκρίνα	απεκρινα	απεκρινατο	G611	V-ADI-3S	ἀποκρίνομαι	P	V	C	Spelling-X	P-V-C-X	Mystery.  Should be recognized.	1	0	0	1	1	0	1
	28	Mat 	2	3	10	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	131	Mat 	5	41	8	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	185	Mat 	7	13	24	δʼι	δ'ι	δι'	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	250	Mat 	9	15	15	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	250	Mat 	9	15	23	ὅτʼἃ	οτ'αν	οταν	G3752	CONJ	ὅταν	PC	E	C	Punctuation-P	PC-E-C-P	None	1	1	1	0	1	0	1
	250	Mat 	9	15	25	ἀπʼ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	286	Mat 	10	13	12	ἐϖ͗	επ'	επ	G1909	PREP	ἐπί	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	348	Mat 	12	3	14	μετʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	349	Mat 	12	4	22	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	359	Mat 	12	14	7	κατʼ	κατ'	κατ	G2596	PREP	κατά	PC	E	C	Punctuation-P	PC-E-C-P	None	1	1	1	0	1	0	1
	388	Mat 	12	43	1	Οτʼἂ	οτ'αν	οταν	G3752	CONJ	ὅταν	PC	E	C	Punctuation-P	PC-E-C-P	None	1	1	1	0	1	0	1
	388	Mat 	12	43	11	δʼι	δ'ι	δι'	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	388	Mat 	12	43	17	ὀυχʼ	ουχ'	ουχ	G3756	PRT-N	οὐ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	390	Mat 	12	45	5	μεθʼ	μεθ'	μεθ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	519	Mat 	15	30	8	μεϑʼ	μεθ'	μεθ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	557	Mat 	17	1	2	μεϑʼ	μεθ'	μεθ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	573	Mat 	17	17	14	μεϑʼ	μεθ'	μεθ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	589	Mat 	18	6	2	δʼ	δ'	δ	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	590	Mat 	18	7	16	δʼι	δ'ι	δι'	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	596	Mat 	18	13	11	ἐϖ͗	επ'	επ	G1909	PREP	ἐπί	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	609	Mat 	18	26	10	ἐϖʼ	επ'	επ	G1909	PREP	ἐπί	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	612	Mat 	18	29	10	ἐϖʼ	επ'	επ	G1909	PREP	ἐπί	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	622	Mat 	19	4	11	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	626	Mat 	19	8	15	ἄϖʼ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	646	Mat 	19	28	17	ὅʼἂ	οτ'αν	οταν	G3752	CONJ	ὅταν	PC	E	C	Punctuation-P	PC-E-C-P	None	1	1	1	0	1	0	1
	665	Mat 	20	17	11	καʼ	κατ'	κατ	G2596	PREP	κατά	PC	E	C	Punctuation-P	PC-E-C-P	None	1	1	1	0	1	0	1
	674	Mat 	20	26	1	ὀυχʾ	ουχ'	ουχ	G3756	PRT-N	οὐ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	701	Mat 	21	19	9	ἐʾ	επ'	επ	G1909	PREP	ἐπί	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	707	Mat 	21	25	13	δʼἐλογίζοντο	δ'ελογιζοντο																	
	726	Mat 	21	44	11	δʼ	δ'	δ	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	774	Mat 	22	46	10	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	792	Mat 	23	18	11	δʼ	δ'	δ	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	813	Mat 	23	39	9	ʾἅρτι	'αρτι																	
	828	Mat 	24	15	1	Οʼἂ	οτ'αν	οταν	G3752	CONJ	ὅταν	PC	E	C	Punctuation-P	PC-E-C-P	None	1	1	1	0	1	0	1
	834	Mat 	24	21	9	ἀπʾ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	834	Mat 	24	21	15	ὀυδʼ	ουδ'																	
	844	Mat 	24	31	19	ἀϖʾ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	886	Mat 	25	22	20	ἐϖʼ	επ'	επ	G1909	PREP	ἐπί	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	892	Mat 	25	28	4	ʾἀυ	'αυτου																	
	893	Mat 	25	29	16	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	895	Mat 	25	31	17	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	896	Mat 	25	32	11	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	905	Mat 	25	41	8	ἀπʾ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	921	Mat 	26	11	6	μεϑʼ	μεθ'	μεθ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	934	Mat 	26	24	16	δʼι	δ'ι	δι'	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	939	Mat 	26	29	7	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	939	Mat 	26	29	22	μεθʼ	μεθ'	μεθ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	949	Mat 	26	39	17	ἀπʾ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	949	Mat 	26	39	24	ʾ	'																	
	950	Mat 	26	40	20	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	952	Mat 	26	42	16	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	957	Mat 	26	47	12	μετʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	970	Mat 	26	60	2	ὀυχ̓	ουχ̓	ουχ	G3756	PRT-N	οὐ	PC	E	C	Punctuation-P	PC-E-C-P	None	1	1	1	0	1	0	1
	970	Mat 	26	60	8	ὀυχ̓	ουχ̓	ουχ	G3756	PRT-N	οὐ	PC	E	C	Punctuation-P	PC-E-C-P	None	1	1	1	0	1	0	1
	974	Mat 	26	64	10	Απʾ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	974	Mat 	26	64	21	δυνάμε	δυναμεωσ-																	
	980	Mat 	26	70	5	ἀυ	αυτων																	
	1004	Mat 	27	19	26	δʼι	δ'ι	δι'	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1012	Mat 	27	27	12	ἐϖʼ	επ'	επ	G1909	PREP	ἐπί	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1029	Mat 	27	44	2	δʼ	δ'	δ	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1031	Mat 	27	46	16	Τʼ	τουτ'																	
	1039	Mat 	27	54	6	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1039	Mat 	27	54	8	τηρο	τηρουντ																	
	1047	Mat 	27	62	3	ἐϖʼἄυρίο	επ'αυριον																	
	1076	Mar 	1	5	2	εϖορέυοντο	εξεπορευοντο																	
	1076	Mar 	1	5	20	ʾἀυτοῦ	'αυτου																	
	1077	Mar 	1	6	3	ὁ	ο																	
	1077	Mar 	1	6	5	δεδυο	ενδεδυομενος																	
	1080	Mar 	1	9	10	αζαρὲϑ	ναζαρεθ																	
	1080	Mar 	1	9	18	ῷ	τω																	
	1080	Mar 	1	9	19	ἰορδάνῃ	ιορδανη																	
	1081	Mar 	1	10	7	ιζεμένους	σχιζεμενους																	
	1081	Mar 	1	10	16	ἐϖʼ	επ'	επ	G1909	PREP	ἐπί	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1083	Mar 	1	12	2	ἐυθέω	ευθεως																	
	1085	Mar 	1	14	11	κηρύω	κηρυανσσων																	
	1087	Mar 	1	16	3	ερὶ	περι																	
	1087	Mar 	1	16	5	άλααμ	θαλασσαμ																	
	1087	Mar 	1	16	16	ἁμφίϐληρα	αμφιβληστρα																	
	1090	Mar 	1	19	17	ἐνῷ	εντω																	
	1091	Mar 	1	20	15	μιοτῶ	μισθοτων																	
	1092	Mar 	1	21	4	καερναο	καπερναουν																	
	1093	Mar 	1	22	9	διδάσκωμ	διδασκωμ																	
	1094	Mar 	1	23	12	ἀνέκραζε	ανεκραζεν																	
	1095	Mar 	1	24	12	ιδάσε	οιδασε																	
	1096	Mar 	1	25	2	ἐπείμησε	επετριμησεν																	
	1098	Mar 	1	27	5	σζητ	συνζητειν																	
	1098	Mar 	1	27	8	λέγοντεσ	λεγοντες																	
	1099	Mar 	1	28	12	αλιλαί	γαλιλαις																	
	1100	Mar 	1	29	3	ἐκ	εκτης																	
	1100	Mar 	1	29	4	συναωγῆ	συναγωγηστ																	
	1100	Mar 	1	29	6	λθο	ελθον																	
	1101	Mar 	1	30	5	κατέκ	κατεκειτου																	
	1103	Mar 	1	32	11	πάντες	παντες																	
	1104	Mar 	1	33	5	ἐιση	επισυνηγ																	
	1104	Mar 	1	33	6	μένη	μενη																	
	1105	Mar 	1	34	2	ἐθεράευσι	εθεραπευσιν																	
	1105	Mar 	1	34	6	οικΐλαιῳ	ποικιλαιω																	
	1105	Mar 	1	34	14	ἤφιε	ηφιε																	
	1106	Mar 	1	35	9	ὁ	ο																	
	1106	Mar 	1	35	10	ΙΗΣΟΥΣ	ιησους																	
	1109	Mar 	1	38	8	κωμοπόλως	κωμοπολειως																	
	1109	Mar 	1	38	11	ἑκ	εκει																	
	1113	Mar 	1	42	6	ἀϖʾ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1115	Mar 	1	44	8	ἀλλὰ	αλλα																	
	1115	Mar 	1	44	17		εξ																	
	1115	Mar 	1	44	22	μωσς	μωσεις																	
	1115	Mar 	1	44	24	μαρτύριριο	μαρτυριριον																	
	1116	Mar 	1	45	3	ξελθὼ	ξελθων																	
	1116	Mar 	1	45	11	ὥ	ως																	
	1116	Mar 	1	45	12	ε	τε																	
	1117	Mar 	2	1	6	δʼι	δ'ι	δι'	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1118	Mar 	2	2	5	ὥς	ως																	
	1118	Mar 	2	2	6		τε																	
	1118	Mar 	2	2	8	χρω	χρωειν																	
	1119	Mar 	2	3	3	ὸςἀυ	προσαυτον																	
	1119	Mar 	2	3	4	αραλυτικὸ	παραραλυτικον																	
	1120	Mar 	2	4	15	ορύαντε	εξορυξαντε																	
	1120	Mar 	2	4	18	κράϐαον	κραβαττον																	
	1120	Mar 	2	4	19	ἐφʼᾧ	εφ'ω																	
	1121	Mar 	2	5	12	ἀφέωτα	αφεωντα																	
	1123	Mar 	2	7	3	ὅυτω	ουτω																	
	1123	Mar 	2	7	10	ἐιμὴ	ειμη																	
	1125	Mar 	2	9	8	σο	σο																	
	1125	Mar 	2	9	13	ἔγρε	εγειρε																	
	1125	Mar 	2	9	18	κράϐαο	κραβαττον																	
	1127	Mar 	2	11	3	ἔγρε	εγειρε																	
	1127	Mar 	2	11	7	κράϐαὸ	κραβαττον																	
	1128	Mar 	2	12	7	κράϐαο	κραβαττον																	
	1128	Mar 	2	12	11	ὥσ	ως																	
	1128	Mar 	2	12	12		τε																	
	1130	Mar 	2	14	3	ὁ	ο																	
	1130	Mar 	2	14	4	ΙΗΣΟΥΣ	ιησους																	
	1130	Mar 	2	14	5	ιδε	ειδε																	
	1130	Mar 	2	14	6	λευεὶ	λευει																	
	1130	Mar 	2	14	17	ἀκολούμοι	ακολουθειμοι																	
	1130	Mar 	2	14	20	ἠκολᾶϑησεν	ηκολαθησεν																	
	1131	Mar 	2	15	7	ἐ	επο																	
	1132	Mar 	2	16	5	ὁ	ο																	
	1135	Mar 	2	19	16	μέʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1135	Mar 	2	19	22	μεθʼ	μεθ'	μεθ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1136	Mar 	2	20	1	ἐλεύν	ελευαινται																	
	1136	Mar 	2	20	6	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1136	Mar 	2	20	13		υν																	
	1136	Mar 	2	20	15	ῳ	ταιω																	
	1137	Mar 	2	21	2	ωδεὶς	ερωδεις																	
	1137	Mar 	2	21	6	ἐπιρά	επιραπτει																	
	1137	Mar 	2	21	10	ἐι	ειδε																	
	1137	Mar 	2	21	14	λήρωδμα	πληρωδμα																	
	1138	Mar 	2	22	7	ἀσκοὺᾳ	ασκουα																	
	1138	Mar 	2	22	12	ῆινο	ηινο																	
	1138	Mar 	2	22	13	νέυᾳ	νευα																	
	1138	Mar 	2	22	25	ινον	ινον																	
	1139	Mar 	2	23	6	σάϐϐασι	σαββασι																	
	1140	Mar 	2	24	4	ἔλο	ελειον																	
	1140	Mar 	2	24	7	ῇ	τη																	
	1141	Mar 	2	25	18	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1142	Mar 	2	26	2	ἐισῆλέθε	εισηλεθεν																	
	1142	Mar 	2	26	4		ερ																	
	1142	Mar 	2	26	5	ὄικο	οικο																	
	1142	Mar 	2	26	6		εξ																	
	1142	Mar 	2	26	12	ύφ	τουφ																	
	1142	Mar 	2	26	30	ἀυ	αυττω																	
	1143	Mar 	2	27	7	ῃ	τοην																	
	1144	Mar 	2	28	1	ὥς	ως																	
	1144	Mar 	2	28	2		τε																	
	1144	Mar 	2	28	8	ἀνερώπου	ανερωπου																	
	1147	Mar 	3	3	10	ἔγρε	εγειρε																	
	1148	Mar 	3	4	16	ἐσιώο	εσιωπουν																	
	1149	Mar 	3	5	5	ὀργῆ	οργη																	
	1151	Mar 	3	7	4	ἀναχώρησε	αναχωρησεν																	
	1154	Mar 	3	10	4	ὥ	ως																	
	1154	Mar 	3	10	5		τε																	
	1158	Mar 	3	14	6	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1159	Mar 	3	15	2	ἔχ	εχει																	
	1162	Mar 	3	18	19	οίμωνα	οιμωνα																	
	1162	Mar 	3	18	21	καναανίην	καναανιτην																	
	1163	Mar 	3	19	6	έδωηεν	παρεδωηεν																	
	1164	Mar 	3	20	5	ὡ	ως																	
	1165	Mar 	3	21	4	παῤ	παρ																	
	1166	Mar 	3	22	6	ἱεροσωλύμω	ιεροσωλυμων																	
	1166	Mar 	3	22	9	ὅτ	οτ																	
	1169	Mar 	3	25	7	ὀυδα	ουδυναται																	
	1171	Mar 	3	27	5	σκέυηϊσχυρ	σκευητουισχυρου																	
	1171	Mar 	3	27	15	τὸ	το																	
	1172	Mar 	3	28	6	ἀιφεθήσε	αιφεθησεται																	
	1173	Mar 	3	29	2	δʼ	δ'	δ	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
	1173	Mar 	3	29	4	φλασφημήσῃ	φλασφημηση																	
	1173	Mar 	3	29	19	ἀωνί	αωνιου																	
	1175	Mar 	3	31	3	ἡμητὴρ	ημητηρ																	
	1175	Mar 	3	31	10	ἐήκοες	εστηκοτες																	
	1178	Mar 	3	34	2	ιϐλεψάμενὸ˚	περιβλεψαμενοος																	
	1178	Mar 	3	34	9	ἴδοὺ	ιδου																	
	1178	Mar 	3	34	11	μηήρμ	μητηρμου																	
	1179	Mar 	3	35	3	ἂνιήσῃὸ	ανποιησητο																	
	1179	Mar 	3	35	7	υʼ	ουτ'																	
	1179	Mar 	3	35	15	ἐι	εστι																	
	1180	Mar 	4	1	14	ὥ	ως																	
	1180	Mar 	4	1	15	ε	τε																	
	1180	Mar 	4	1	20	καθῆενῇ	καθησθαιεντη																	
	1183	Mar 	4	4	5	είρ	σπειρν																	
	1184	Mar 	4	5	5	τὰ	τα																	
	1184	Mar 	4	5	6	εώδη	πετρωδη																	
	1184	Mar 	4	5	14	ανέτίλε	εξανετιειλεν																	
	1190	Mar 	4	11	6	ῶναι	γωναι																	
	1194	Mar 	4	15	3	ἐισι	εισι																	
	1194	Mar 	4	15	20	ἄρ	αρει																	
