Line	Book	Chapter	Verse
5262	1Co	2	12
5263	1Co	2	13
5264	1Co	2	14
5265	1Co	2	15
5266	1Co	2	16
5267	1Co	3	1
5268	1Co	3	2
5269	1Co	3	3
5270	1Co	3	4
5271	1Co	3	5
5272	1Co	3	6
5273	1Co	3	7
5274	1Co	3	8
5275	1Co	3	9
5276	1Co	3	10
5277	1Co	3	11
5278	1Co	3	12
5279	1Co	3	13
5280	1Co	3	14
5281	1Co	3	15
5282	1Co	3	16
5283	1Co	3	17
5284	1Co	3	18
5285	1Co	3	19
5286	1Co	3	20
5287	1Co	3	21
5288	1Co	3	22
5289	1Co	3	23
5290	1Co	4	1
5291	1Co	4	2
5292	1Co	4	3
5293	1Co	4	4
5294	1Co	4	5
5295	1Co	4	6
5296	1Co	4	7
5297	1Co	4	8
5298	1Co	4	9
5299	1Co	4	10
5300	1Co	4	11
5301	1Co	4	12
5302	1Co	4	13
5303	1Co	4	14
5304	1Co	4	15
5305	1Co	4	16
5306	1Co	4	17
5307	1Co	4	18
5308	1Co	4	19
5309	1Co	4	20
5310	1Co	4	21
5311	1Co	5	1
5312	1Co	5	2
5313	1Co	5	3
5314	1Co	5	4
5315	1Co	5	5
5316	1Co	5	6
5317	1Co	5	7
5318	1Co	5	8
5319	1Co	5	9
5320	1Co	5	10
5321	1Co	5	11
5322	1Co	5	12
5323	1Co	5	13
5324	1Co	6	1
5325	1Co	6	2
5326	1Co	6	3
5327	1Co	6	4
5328	1Co	6	5
5329	1Co	6	6
5330	1Co	6	7
5331	1Co	6	8
5332	1Co	6	9
5333	1Co	6	10
5334	1Co	6	11
5335	1Co	6	12
5336	1Co	6	13
5337	1Co	6	14
5338	1Co	6	15
5339	1Co	6	16
5340	1Co	6	17
5341	1Co	6	18
5342	1Co	6	19
5343	1Co	6	20
5344	1Co	7	1
5345	1Co	7	2
5346	1Co	7	3
5347	1Co	7	4
5348	1Co	7	5
5349	1Co	7	6
5350	1Co	7	7
5351	1Co	7	8
5352	1Co	7	9
5353	1Co	7	10
5354	1Co	7	11
5355	1Co	7	12
5356	1Co	7	13
5357	1Co	7	14
5358	1Co	7	15
5359	1Co	7	16
5360	1Co	7	17
5361	1Co	7	18
5362	1Co	7	19
5363	1Co	7	20
5364	1Co	7	21
5365	1Co	7	22
5366	1Co	7	23
5367	1Co	7	24
5368	1Co	7	25
5369	1Co	7	26
5370	1Co	7	27
5371	1Co	7	28
5372	1Co	7	29
5373	1Co	7	30
5374	1Co	7	31
5375	1Co	7	32
5376	1Co	7	33
5377	1Co	7	34
5378	1Co	7	35
5379	1Co	7	36
5380	1Co	7	37
5381	1Co	7	38
5382	1Co	7	39
5383	1Co	7	40
5384	1Co	8	1
5385	1Co	8	2
5386	1Co	8	3
5387	1Co	8	4
5388	1Co	8	5
5389	1Co	8	6
5390	1Co	8	7
5391	1Co	8	8
5392	1Co	8	9
5393	1Co	8	10
5394	1Co	8	11
5395	1Co	8	12
5396	1Co	8	13
5397	1Co	9	1
5398	1Co	9	2
5399	1Co	9	3
5400	1Co	9	4
5401	1Co	9	5
5402	1Co	9	6
5403	1Co	9	7
5404	1Co	9	8
5405	1Co	9	9
5406	1Co	9	10
5407	1Co	9	11
5408	1Co	9	12
5409	1Co	9	13
5410	1Co	9	14
5411	1Co	9	15
5412	1Co	9	16
5413	1Co	9	17
5414	1Co	9	18
5415	1Co	9	19
5416	1Co	9	20
5417	1Co	9	21
5418	1Co	9	22
5419	1Co	9	23
5420	1Co	9	24
5421	1Co	9	25
5422	1Co	9	26
5423	1Co	9	27
5424	1Co	10	1
5425	1Co	10	2
5426	1Co	10	3
5427	1Co	10	4
5428	1Co	10	5
5429	1Co	10	6
5430	1Co	10	7
5431	1Co	10	8
5432	1Co	10	9
5433	1Co	10	10
5434	1Co	10	11
5435	1Co	10	12
5436	1Co	10	13
5437	1Co	10	14
5438	1Co	10	15
5439	1Co	10	16
5440	1Co	10	17
5441	1Co	10	18
5442	1Co	10	19
5443	1Co	10	20
5444	1Co	10	21
5445	1Co	10	22
5446	1Co	10	23
5447	1Co	10	24
5448	1Co	10	25
5449	1Co	10	26
5450	1Co	10	27
5451	1Co	10	28
5452	1Co	10	29
5453	1Co	10	30
5454	1Co	10	31
5455	1Co	10	32
5456	1Co	10	33
5457	1Co	11	1
5458	1Co	11	2
5459	1Co	11	3
5460	1Co	11	4
5461	1Co	11	5
5462	1Co	11	6
5463	1Co	11	7
5464	1Co	11	8
5465	1Co	11	9
5466	1Co	11	10
5467	1Co	11	11
5468	1Co	11	12
5469	1Co	11	13
5470	1Co	11	14
5471	1Co	11	15
5472	1Co	11	16
5473	1Co	11	17
5474	1Co	11	18
5475	1Co	11	19
5476	1Co	11	20
5477	1Co	11	21
5478	1Co	11	22
5479	1Co	11	23
5480	1Co	11	24
5481	1Co	11	25
5482	1Co	11	26
5483	1Co	11	27
5484	1Co	11	28
5485	1Co	11	29
5486	1Co	11	30
5487	1Co	11	31
5488	1Co	11	32
5489	1Co	11	33
5490	1Co	11	34
5491	1Co	12	1
5492	1Co	12	2
5493	1Co	12	3
5494	1Co	12	4
5495	1Co	12	5
5496	1Co	12	6
5497	1Co	12	7
5498	1Co	12	8
5499	1Co	12	9
5500	1Co	12	10
5501	1Co	12	11
5502	1Co	12	12
5503	1Co	12	13
5504	1Co	12	14
5505	1Co	12	15
5506	1Co	12	16
5507	1Co	12	17
5508	1Co	12	18
5509	1Co	12	19
5510	1Co	12	20
5511	1Co	12	21
5512	1Co	12	22
5513	1Co	12	23
5514	1Co	12	24
5515	1Co	12	25
5516	1Co	12	26
5517	1Co	12	27
5518	1Co	12	28
5519	1Co	12	29
5520	1Co	12	30
5521	1Co	12	31
5522	1Co	13	1
5523	1Co	13	2
5524	1Co	13	3
5525	1Co	13	4
5526	1Co	13	5
5527	1Co	13	6
5528	1Co	13	7
5529	1Co	13	8
5530	1Co	13	9
5531	1Co	13	10
5532	1Co	13	11
5533	1Co	13	12
5534	1Co	13	13
5535	1Co	14	1
5536	1Co	14	2
5537	1Co	14	3
5538	1Co	14	4
5539	1Co	14	5
5540	1Co	14	6
5541	1Co	14	7
5542	1Co	14	8
5543	1Co	14	9
5544	1Co	14	10
5545	1Co	14	11
5546	1Co	14	12
5547	1Co	14	13
5548	1Co	14	14
5549	1Co	14	15
5550	1Co	14	16
5551	1Co	14	17
5552	1Co	14	18
5553	1Co	14	19
5554	1Co	14	20
5555	1Co	14	21
5556	1Co	14	22
5557	1Co	14	23
5558	1Co	14	24
5559	1Co	14	25
5560	1Co	14	26
5561	1Co	14	27
5562	1Co	14	28
5563	1Co	14	29
5564	1Co	14	30
5565	1Co	14	31
5566	1Co	14	32
5567	1Co	14	33
5568	1Co	14	34
5569	1Co	14	35
5570	1Co	14	36
5571	1Co	14	37
5572	1Co	14	38
5573	1Co	14	39
5574	1Co	14	40
5575	1Co	15	1
5576	1Co	15	2
5577	1Co	15	3
5578	1Co	15	4
5579	1Co	15	5
5580	1Co	15	6
5581	1Co	15	7
5582	1Co	15	8
5583	1Co	15	9
5584	1Co	15	10
5585	1Co	15	11
5586	1Co	15	12
5587	1Co	15	13
5588	1Co	15	14
5589	1Co	15	15
5590	1Co	15	16
5591	1Co	15	17
5592	1Co	15	18
5593	1Co	15	19
5594	1Co	15	20
5595	1Co	15	21
5596	1Co	15	22
5597	1Co	15	23
5598	1Co	15	24
5599	1Co	15	25
5600	1Co	15	26
5601	1Co	15	27
5602	1Co	15	28
5603	1Co	15	29
5604	1Co	15	30
5605	1Co	15	31
5606	1Co	15	32
5607	1Co	15	33
5608	1Co	15	34
5609	1Co	15	35
5610	1Co	15	36
5611	1Co	15	37
5612	1Co	15	38
5613	1Co	15	39
5614	1Co	15	40
5615	1Co	15	41
5616	1Co	15	42
5617	1Co	15	43
5618	1Co	15	44
5619	1Co	15	45
5620	1Co	15	46
5621	1Co	15	47
5622	1Co	15	48
5623	1Co	15	49
5624	1Co	15	50
5625	1Co	15	51
5626	1Co	15	52
5627	1Co	15	53
5628	1Co	15	54
5629	1Co	15	55
5630	1Co	15	56
5631	1Co	15	57
5632	1Co	15	58
5633	1Co	16	1
5634	1Co	16	2
5635	1Co	16	3
5636	1Co	16	4
5637	1Co	16	5
5638	1Co	16	6
5639	1Co	16	7
5640	1Co	16	8
5641	1Co	16	9
5642	1Co	16	10
5643	1Co	16	11
5644	1Co	16	12
5645	1Co	16	13
5646	1Co	16	14
5647	1Co	16	15
5648	1Co	16	16
5649	1Co	16	17
5650	1Co	16	18
5651	1Co	16	19
5652	1Co	16	20
5653	1Co	16	21
5654	1Co	16	22
5655	1Co	16	23
5656	1Co	16	24
5657	2Co	1	1
5658	2Co	1	2
5659	2Co	1	3
5660	2Co	1	4
5661	2Co	1	5
5662	2Co	1	6
5663	2Co	1	7
5664	2Co	1	8
5665	2Co	1	9
5666	2Co	1	10
5667	2Co	1	11
5668	2Co	1	12
5669	2Co	1	13
5670	2Co	1	14
5671	2Co	1	15
5672	2Co	1	16
5673	2Co	1	17
5674	2Co	1	18
5675	2Co	1	19
5676	2Co	1	20
5677	2Co	1	21
5678	2Co	1	22
5679	2Co	1	23
5680	2Co	1	24
5681	2Co	2	1
5682	2Co	2	2
5683	2Co	2	3
5684	2Co	2	4
5685	2Co	2	5
5686	2Co	2	6
5687	2Co	2	7
5688	2Co	2	8
5689	2Co	2	9
5690	2Co	2	10
5691	2Co	2	11
5692	2Co	2	12
5693	2Co	2	13
5694	2Co	2	14
5695	2Co	2	15
5696	2Co	2	16
5697	2Co	2	17
5698	2Co	3	1
5699	2Co	3	2
5700	2Co	3	3
5701	2Co	3	4
5702	2Co	3	5
5703	2Co	3	6
5704	2Co	3	7
5705	2Co	3	8
5706	2Co	3	9
5707	2Co	3	10
5708	2Co	3	11
5709	2Co	3	12
5710	2Co	3	13
5711	2Co	3	14
5712	2Co	3	15
5713	2Co	3	16
5714	2Co	3	17
5715	2Co	3	18
5716	2Co	4	1
5717	2Co	4	2
5718	2Co	4	3
5719	2Co	4	4
5720	2Co	4	5
5721	2Co	4	6
5722	2Co	4	7
5723	2Co	4	8
5724	2Co	4	9
5725	2Co	4	10
5726	2Co	4	11
5727	2Co	4	12
5728	2Co	4	13
5729	2Co	4	14
5730	2Co	4	15
5731	2Co	4	16
5732	2Co	4	17
5733	2Co	4	18
5734	2Co	5	1
5735	2Co	5	2
5736	2Co	5	3
5737	2Co	5	4
5738	2Co	5	5
5739	2Co	5	6
5740	2Co	5	7
5741	2Co	5	8
5742	2Co	5	9
5743	2Co	5	10
5744	2Co	5	11
5745	2Co	5	12
5746	2Co	5	13
5747	2Co	5	14
5748	2Co	5	15
5749	2Co	5	16
5750	2Co	5	17
5751	2Co	5	18
5752	2Co	5	19
5753	2Co	5	20
5754	2Co	5	21
5755	2Co	6	1
5756	2Co	6	2
5757	2Co	6	3
5758	2Co	6	4
5759	2Co	6	5
5760	2Co	6	6
5761	2Co	6	7
5762	2Co	6	8
5763	2Co	6	9
5764	2Co	6	10
5765	2Co	6	11
5766	2Co	6	12
5767	2Co	6	13
5768	2Co	6	14
5769	2Co	6	15
5770	2Co	6	16
5771	2Co	6	17
5772	2Co	6	18
5773	2Co	7	1
5774	2Co	7	2
5775	2Co	7	3
5776	2Co	7	4
5777	2Co	7	5
5778	2Co	7	6
5779	2Co	7	7
5780	2Co	7	8
5781	2Co	7	9
5782	2Co	7	10
5783	2Co	7	11
5784	2Co	7	12
5785	2Co	7	13
5786	2Co	7	14
5787	2Co	7	15
5788	2Co	7	16
5789	2Co	8	1
5790	2Co	8	2
5791	2Co	8	3
5792	2Co	8	4
5793	2Co	8	5
5794	2Co	8	6
5795	2Co	8	7
5796	2Co	8	8
5797	2Co	8	9
5798	2Co	8	10
5799	2Co	8	11
5800	2Co	8	12
5801	2Co	8	13
5802	2Co	8	14
5803	2Co	8	15
5804	2Co	8	16
5805	2Co	8	17
5806	2Co	8	18
5807	2Co	8	19
5808	2Co	8	20
5809	2Co	8	21
5810	2Co	8	22
5811	2Co	8	23
5812	2Co	8	24
5813	2Co	9	1
5814	2Co	9	2
5815	2Co	9	3
5816	2Co	9	4
5817	2Co	9	5
5818	2Co	9	6
5819	2Co	9	7
5820	2Co	9	8
5821	2Co	9	9
5822	2Co	9	10
5823	2Co	9	11
5824	2Co	9	12
5825	2Co	9	13
5826	2Co	9	14
5827	2Co	9	15
5828	2Co	10	1
5829	2Co	10	2
5830	2Co	10	3
5831	2Co	10	4
5832	2Co	10	5
5833	2Co	10	6
5834	2Co	10	7
5835	2Co	10	8
5836	2Co	10	9
5837	2Co	10	10
5838	2Co	10	11
5839	2Co	10	12
5840	2Co	10	13
5841	2Co	10	14
5842	2Co	10	15
5843	2Co	10	16
5844	2Co	10	17
5845	2Co	10	18
5846	2Co	11	1
5847	2Co	11	2
5848	2Co	11	3
5849	2Co	11	4
5850	2Co	11	5
5851	2Co	11	6
5852	2Co	11	7
5853	2Co	11	8
5854	2Co	11	9
5855	2Co	11	10
5856	2Co	11	11
5857	2Co	11	12
5858	2Co	11	13
5859	2Co	11	14
5860	2Co	11	15
5861	2Co	11	16
5862	2Co	11	17
5863	2Co	11	18
5864	2Co	11	19
5865	2Co	11	20
5866	2Co	11	21
5867	2Co	11	22
5868	2Co	11	23
5869	2Co	11	24
5870	2Co	11	25
5871	2Co	11	26
5872	2Co	11	27
5873	2Co	11	28
5874	2Co	11	29
5875	2Co	11	30
5876	2Co	11	31
5877	2Co	11	32
5878	2Co	11	33
5879	2Co	12	1
5880	2Co	12	2
5881	2Co	12	3
5882	2Co	12	4
5883	2Co	12	5
5884	2Co	12	6
5885	2Co	12	7
5886	2Co	12	8
5887	2Co	12	9
5888	2Co	12	10
5889	2Co	12	11
5890	2Co	12	12
5891	2Co	12	13
5892	2Co	12	14
5893	2Co	12	15
5894	2Co	12	16
5895	2Co	12	17
5896	2Co	12	18
5897	2Co	12	19
5898	2Co	12	20
5899	2Co	12	21
5900	2Co	13	1
5901	2Co	13	2
5902	2Co	13	3
5903	2Co	13	4
5904	2Co	13	5
5905	2Co	13	6
5906	2Co	13	7
5907	2Co	13	8
5908	2Co	13	9
5909	2Co	13	10
5910	2Co	13	11
5911	2Co	13	12
5912	2Co	13	13
5913	2Co	13	14
5914	Gal	1	1
5915	Gal	1	2
5916	Gal	1	3
5917	Gal	1	4
5918	Gal	1	5
5919	Gal	1	6
5920	Gal	1	7
5921	Gal	1	8
5922	Gal	1	9
5923	Gal	1	10
5924	Gal	1	11
5925	Gal	1	12
5926	Gal	1	13
5927	Gal	1	14
5928	Gal	1	15
5929	Gal	1	16
5930	Gal	1	17
5931	Gal	1	18
5932	Gal	1	19
5933	Gal	1	20
5934	Gal	1	21
5935	Gal	1	22
5936	Gal	1	23
5937	Gal	1	24
5938	Gal	2	1
5939	Gal	2	2
5940	Gal	2	3
5941	Gal	2	4
5942	Gal	2	5
5943	Gal	2	6
5944	Gal	2	7
5945	Gal	2	8
5946	Gal	2	9
5947	Gal	2	10
5948	Gal	2	11
5949	Gal	2	12
5950	Gal	2	13
5951	Gal	2	14
5952	Gal	2	15
5953	Gal	2	16
5954	Gal	2	17
5955	Gal	2	18
5956	Gal	2	19
5957	Gal	2	20
5958	Gal	2	21
5959	Gal	3	1
5960	Gal	3	2
5961	Gal	3	3
5962	Gal	3	4
5963	Gal	3	5
5964	Gal	3	6
5965	Gal	3	7
5966	Gal	3	8
5967	Gal	3	9
5968	Gal	3	10
5969	Gal	3	11
5970	Gal	3	12
5971	Gal	3	13
5972	Gal	3	14
5973	Gal	3	15
5974	Gal	3	16
5975	Gal	3	17
5976	Gal	3	18
5977	Gal	3	19
5978	Gal	3	20
5979	Gal	3	21
5980	Gal	3	22
5981	Gal	3	23
5982	Gal	3	24
5983	Gal	3	25
5984	Gal	3	26
5985	Gal	3	27
5986	Gal	3	28
5987	Gal	3	29
5988	Gal	4	1
5989	Gal	4	2
5990	Gal	4	3
5991	Gal	4	4
5992	Gal	4	5
5993	Gal	4	6
5994	Gal	4	7
5995	Gal	4	8
5996	Gal	4	9
5997	Gal	4	10
5998	Gal	4	11
5999	Gal	4	12
6000	Gal	4	13
6001	Gal	4	14
6002	Gal	4	15
6003	Gal	4	16
6004	Gal	4	17
6005	Gal	4	18
6006	Gal	4	19
6007	Gal	4	20
6008	Gal	4	21
6009	Gal	4	22
6010	Gal	4	23
6011	Gal	4	24
6012	Gal	4	25
6013	Gal	4	26
6014	Gal	4	27
6015	Gal	4	28
6016	Gal	4	29
6017	Gal	4	30
6018	Gal	4	31
6019	Gal	5	1
6020	Gal	5	2
6021	Gal	5	3
6022	Gal	5	4
6023	Gal	5	5
6024	Gal	5	6
6025	Gal	5	7
6026	Gal	5	8
6027	Gal	5	9
6028	Gal	5	10
6029	Gal	5	11
6030	Gal	5	12
6031	Gal	5	13
6032	Gal	5	14
6033	Gal	5	15
6034	Gal	5	16
6035	Gal	5	17
6036	Gal	5	18
6037	Gal	5	19
6038	Gal	5	20
6039	Gal	5	21
6040	Gal	5	22
6041	Gal	5	23
6042	Gal	5	24
6043	Gal	5	25
6044	Gal	5	26
6045	Gal	6	1
6046	Gal	6	2
6047	Gal	6	3
6048	Gal	6	4
6049	Gal	6	5
6050	Gal	6	6
6051	Gal	6	7
6052	Gal	6	8
6053	Gal	6	9
6054	Gal	6	10
6055	Gal	6	11
6056	Gal	6	12
6057	Gal	6	13
6058	Gal	6	14
6059	Gal	6	15
6060	Gal	6	16
6061	Gal	6	17
6062	Gal	6	18
6063	Eph	1	1
6064	Eph	1	2
6065	Eph	1	3
6066	Eph	1	4
6067	Eph	1	5
6068	Eph	1	6
6069	Eph	1	7
6070	Eph	1	8
6071	Eph	1	9
6072	Eph	1	10
6073	Eph	1	11
6074	Eph	1	12
6075	Eph	1	13
6076	Eph	1	14
6077	Eph	1	15
6078	Eph	1	16
6079	Eph	1	17
6080	Eph	1	18
6081	Eph	1	19
6082	Eph	1	20
6083	Eph	1	21
6084	Eph	1	22
6085	Eph	1	23
6086	Eph	2	1
6087	Eph	2	2
6088	Eph	2	3
6089	Eph	2	4
6090	Eph	2	5
6091	Eph	2	6
6092	Eph	2	7
6093	Eph	2	8
6094	Eph	2	9
6095	Eph	2	10
6096	Eph	2	11
6097	Eph	2	12
6098	Eph	2	13
6099	Eph	2	14
6100	Eph	2	15
6101	Eph	2	16
6102	Eph	2	17
6103	Eph	2	18
6104	Eph	2	19
6105	Eph	2	20
6106	Eph	2	21
6107	Eph	2	22
6108	Eph	3	1
6109	Eph	3	2
6110	Eph	3	3
6111	Eph	3	4
6112	Eph	3	5
6113	Eph	3	6
6114	Eph	3	7
6115	Eph	3	8
6116	Eph	3	9
6117	Eph	3	10
6118	Eph	3	11
6119	Eph	3	12
6120	Eph	3	13
6121	Eph	3	14
6122	Eph	3	15
6123	Eph	3	16
6124	Eph	3	17
6125	Eph	3	18
6126	Eph	3	19
6127	Eph	3	20
6128	Eph	3	21
6129	Eph	4	1
6130	Eph	4	2
6131	Eph	4	3
6132	Eph	4	4
6133	Eph	4	5
6134	Eph	4	6
6135	Eph	4	7
6136	Eph	4	8
6137	Eph	4	9
6138	Eph	4	10
6139	Eph	4	11
6140	Eph	4	12
6141	Eph	4	13
6142	Eph	4	14
6143	Eph	4	15
6144	Eph	4	16
6145	Eph	4	17
6146	Eph	4	18
6147	Eph	4	19
6148	Eph	4	20
6149	Eph	4	21
6150	Eph	4	22
6151	Eph	4	23
6152	Eph	4	24
6153	Eph	4	25
6154	Eph	4	26
6155	Eph	4	27
6156	Eph	4	28
6157	Eph	4	29
6158	Eph	4	30
6159	Eph	4	31
6160	Eph	4	32
6161	Eph	5	1
6162	Eph	5	2
6163	Eph	5	3
6164	Eph	5	4
6165	Eph	5	5
6166	Eph	5	6
6167	Eph	5	7
6168	Eph	5	8
6169	Eph	5	9
6170	Eph	5	10
6171	Eph	5	11
6172	Eph	5	12
6173	Eph	5	13
6174	Eph	5	14
6175	Eph	5	15
6176	Eph	5	16
6177	Eph	5	17
6178	Eph	5	18
6179	Eph	5	19
6180	Eph	5	20
6181	Eph	5	21
6182	Eph	5	22
6183	Eph	5	23
6184	Eph	5	24
6185	Eph	5	25
6186	Eph	5	26
6187	Eph	5	27
6188	Eph	5	28
6189	Eph	5	29
6190	Eph	5	30
6191	Eph	5	31
6192	Eph	5	32
6193	Eph	5	33
6194	Eph	6	1
6195	Eph	6	2
6196	Eph	6	3
6197	Eph	6	4
6198	Eph	6	5
6199	Eph	6	6
6200	Eph	6	7
6201	Eph	6	8
6202	Eph	6	9
6203	Eph	6	10
6204	Eph	6	11
6205	Eph	6	12
6206	Eph	6	13
6207	Eph	6	14
6208	Eph	6	15
6209	Eph	6	16
6210	Eph	6	17
6211	Eph	6	18
6212	Eph	6	19
6213	Eph	6	20
6214	Eph	6	21
6215	Eph	6	22
6216	Eph	6	23
6217	Eph	6	24
6218	Php	1	1
6219	Php	1	2
6220	Php	1	3
6221	Php	1	4
6222	Php	1	5
6223	Php	1	6
6224	Php	1	7
6225	Php	1	8
6226	Php	1	9
6227	Php	1	10
6228	Php	1	11
6229	Php	1	12
6230	Php	1	13
6231	Php	1	14
6232	Php	1	15
6233	Php	1	16
6234	Php	1	17
6235	Php	1	18
6236	Php	1	19
6237	Php	1	20
6238	Php	1	21
6239	Php	1	22
6240	Php	1	23
6241	Php	1	24
6242	Php	1	25
6243	Php	1	26
6244	Php	1	27
6245	Php	1	28
6246	Php	1	29
6247	Php	1	30
6248	Php	2	1
6249	Php	2	2
6250	Php	2	3
6251	Php	2	4
6252	Php	2	5
6253	Php	2	6
6254	Php	2	7
6255	Php	2	8
6256	Php	2	9
6257	Php	2	10
6258	Php	2	11
6259	Php	2	12
6260	Php	2	13
6261	Php	2	14
6262	Php	2	15
6263	Php	2	16
6264	Php	2	17
6265	Php	2	18
6266	Php	2	19
6267	Php	2	20
6268	Php	2	21
6269	Php	2	22
6270	Php	2	23
6271	Php	2	24
6272	Php	2	25
6273	Php	2	26
6274	Php	2	27
6275	Php	2	28
6276	Php	2	29
6277	Php	2	30
6278	Php	3	1
6279	Php	3	2
6280	Php	3	3
6281	Php	3	4
6282	Php	3	5
6283	Php	3	6
6284	Php	3	7
6285	Php	3	8
6286	Php	3	9
6287	Php	3	10
6288	Php	3	11
6289	Php	3	12
6290	Php	3	13
6291	Php	3	14
6292	Php	3	15
6293	Php	3	16
6294	Php	3	17
6295	Php	3	18
6296	Php	3	19
6297	Php	3	20
6298	Php	3	21
6299	Php	4	1
6300	Php	4	2
6301	Php	4	3
6302	Php	4	4
6303	Php	4	5
6304	Php	4	6
6305	Php	4	7
6306	Php	4	8
6307	Php	4	9
6308	Php	4	10
6309	Php	4	11
6310	Php	4	12
6311	Php	4	13
6312	Php	4	14
6313	Php	4	15
6314	Php	4	16
6315	Php	4	17
6316	Php	4	18
6317	Php	4	19
6318	Php	4	20
6319	Php	4	21
6320	Php	4	22
6321	Php	4	23
6322	Col	1	1
6323	Col	1	2
6324	Col	1	3
6325	Col	1	4
6326	Col	1	5
6327	Col	1	6
6328	Col	1	7
6329	Col	1	8
6330	Col	1	9
6331	Col	1	10
6332	Col	1	11
6333	Col	1	12
6334	Col	1	13
6335	Col	1	14
6336	Col	1	15
6337	Col	1	16
6338	Col	1	17
6339	Col	1	18
6340	Col	1	19
6341	Col	1	20
6342	Col	1	21
6343	Col	1	22
6344	Col	1	23
6345	Col	1	24
6346	Col	1	25
6347	Col	1	26
6348	Col	1	27
6349	Col	1	28
6350	Col	1	29
6351	Col	2	1
6352	Col	2	2
6353	Col	2	3
6354	Col	2	4
6355	Col	2	5
6356	Col	2	6
6357	Col	2	7
6358	Col	2	8
6359	Col	2	9
6360	Col	2	10
6361	Col	2	11
6362	Col	2	12
6363	Col	2	13
6364	Col	2	14
6365	Col	2	15
6366	Col	2	16
6367	Col	2	17
6368	Col	2	18
6369	Col	2	19
6370	Col	2	20
6371	Col	2	21
6372	Col	2	22
6373	Col	2	23
6374	Col	3	1
6375	Col	3	2
6376	Col	3	3
6377	Col	3	4
6378	Col	3	5
6379	Col	3	6
6380	Col	3	7
6381	Col	3	8
6382	Col	3	9
6383	Col	3	10
6384	Col	3	11
6385	Col	3	12
6386	Col	3	13
6387	Col	3	14
6388	Col	3	15
6389	Col	3	16
6390	Col	3	17
6391	Col	3	18
6392	Col	3	19
6393	Col	3	20
6394	Col	3	21
6395	Col	3	22
6396	Col	3	23
6397	Col	3	24
6398	Col	3	25
6399	Col	4	1
6400	Col	4	2
6401	Col	4	3
6402	Col	4	4
6403	Col	4	5
6404	Col	4	6
6405	Col	4	7
6406	Col	4	8
6407	Col	4	9
6408	Col	4	10
6409	Col	4	11
6410	Col	4	12
6411	Col	4	13
6412	Col	4	14
6413	Col	4	15
6414	Col	4	16
6415	Col	4	17
6416	Col	4	18
6417	1Th	1	1
6418	1Th	1	2
6419	1Th	1	3
6420	1Th	1	4
6421	1Th	1	5
6422	1Th	1	6
6423	1Th	1	7
6424	1Th	1	8
6425	1Th	1	9
6426	1Th	1	10
6427	1Th	2	1
6428	1Th	2	2
6429	1Th	2	3
6430	1Th	2	4
6431	1Th	2	5
6432	1Th	2	6
6433	1Th	2	7
6434	1Th	2	8
6435	1Th	2	9
6436	1Th	2	10
6437	1Th	2	11
6438	1Th	2	12
6439	1Th	2	13
6440	1Th	2	14
6441	1Th	2	15
6442	1Th	2	16
6443	1Th	2	17
6444	1Th	2	18
6445	1Th	2	19
6446	1Th	2	20
6447	1Th	3	1
6448	1Th	3	2
6449	1Th	3	3
6450	1Th	3	4
6451	1Th	3	5
6452	1Th	3	6
6453	1Th	3	7
6454	1Th	3	8
6455	1Th	3	9
6456	1Th	3	10
6457	1Th	3	11
6458	1Th	3	12
6459	1Th	3	13
6460	1Th	4	1
6461	1Th	4	2
6462	1Th	4	3
6463	1Th	4	4
6464	1Th	4	5
6465	1Th	4	6
6466	1Th	4	7
6467	1Th	4	8
6468	1Th	4	9
6469	1Th	4	10
6470	1Th	4	11
6471	1Th	4	12
6472	1Th	4	13
6473	1Th	4	14
6474	1Th	4	15
6475	1Th	4	16
6476	1Th	4	17
6477	1Th	4	18
6478	1Th	5	1
6479	1Th	5	2
6480	1Th	5	3
6481	1Th	5	4
6482	1Th	5	5
6483	1Th	5	6
6484	1Th	5	7
6485	1Th	5	8
6486	1Th	5	9
6487	1Th	5	10
6488	1Th	5	11
6489	1Th	5	12
6490	1Th	5	13
6491	1Th	5	14
6492	1Th	5	15
6493	1Th	5	16
6494	1Th	5	17
6495	1Th	5	18
6496	1Th	5	19
6497	1Th	5	20
6498	1Th	5	21
6499	1Th	5	22
6500	1Th	5	23
6501	1Th	5	24
6502	1Th	5	25
6503	1Th	5	26
6504	1Th	5	27
6505	1Th	5	28
6506	2Th	1	1
6507	2Th	1	2
6508	2Th	1	3
6509	2Th	1	4
6510	2Th	1	5
6511	2Th	1	6
6512	2Th	1	7
6513	2Th	1	8
6514	2Th	1	9
6515	2Th	1	10
6516	2Th	1	11
6517	2Th	1	12
6518	2Th	2	1
6519	2Th	2	2
6520	2Th	2	3
6521	2Th	2	4
6522	2Th	2	5
6523	2Th	2	6
6524	2Th	2	7
6525	2Th	2	8
6526	2Th	2	9
6527	2Th	2	10
6528	2Th	2	11
6529	2Th	2	12
6530	2Th	2	13
6531	2Th	2	14
6532	2Th	2	15
6533	2Th	2	16
6534	2Th	2	17
6535	2Th	3	1
6536	2Th	3	2
6537	2Th	3	3
6538	2Th	3	4
6539	2Th	3	5
6540	2Th	3	6
6541	2Th	3	7
6542	2Th	3	8
6543	2Th	3	9
6544	2Th	3	10
6545	2Th	3	11
6546	2Th	3	12
6547	2Th	3	13
6548	2Th	3	14
6549	2Th	3	15
6550	2Th	3	16
